Genus,Species,Family,Diet_Inv,Diet_Vend,Diet_Vect,Diet_Vfish,Diet_Vunk,Diet_Scav,Diet_Fruit,Diet_Nect,Diet_Seed,Diet_PlantO,ForStrat_Value,Activity_Nocturnal,Activity_Crepuscular,Activity_Diurnal,BodyMass_Value
Cynomys,leucurus,Sciuridae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,908.49
Cynomys,gunnisoni,Sciuridae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,925
Cynomys,parvidens,Sciuridae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,899.99
Marmota,monax,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3801.72
Marmota,himalayana,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,5000
Marmota,marmota,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,2010
Marmota,camtschatica,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3500
Marmota,sibirica,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,8000
Marmota,caudata,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,4350
Marmota,broweri,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3405
Marmota,bobak,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,5500
Marmota,baibacina,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,7500
Marmota,menzbieri,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3250
Marmota,olympus,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,6299.99
Marmota,vancouverensis,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,6299.99
Marmota,flaviventris,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,3349.96
Marmota,caligata,Sciuridae,0,0,0,0,0,0,30,0,30,40,G,0,0,1,7230.03
Tamias,striatus,Sciuridae,20,0,0,0,0,0,20,0,30,30,G,0,0,1,111.91
Tamias,sibiricus,Sciuridae,10,0,0,0,0,0,10,0,60,20,G,0,0,1,85
Tamias,quadrimaculatus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,85.25
Tamias,quadrivittatus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,62.2
Tamias,ruficaudus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,68
Tamias,rufus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,53.6
Tamias,senex,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,89.35
Tamias,sonomae,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,75
Tamias,umbrinus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,63
Tamias,siskiyou,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,75
Tamias,panamintinus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,52.3
Tamias,townsendii,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,74.78
Tamias,cinereicollis,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,61.7
Tamias,amoenus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,50.5
Tamias,bulleri,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,100
Tamias,palmeri,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,69.4
Tamias,speciosus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,62
Tamias,alpinus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,36.55
Tamias,dorsalis,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,71.1
Tamias,durangae,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,85
Tamias,merriami,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,74.8
Tamias,minimus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,135.27
Tamias,obscurus,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,73
Tamias,ochrogenys,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,91.7
Tamias,canipes,Sciuridae,0,0,0,0,0,0,50,0,50,0,G,0,0,1,70.4
Graphiurus,lorraineus,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,27
Graphiurus,surdus,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,20.01
Graphiurus,rupicola,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,24.53
Graphiurus,platyops,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,46.1
Graphiurus,ocularis,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,30.3
Graphiurus,murinus,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,19.08
Graphiurus,kelleni,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,10.5
Graphiurus,johnstoni,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,23.96
Graphiurus,christyi,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,23.83
Graphiurus,angolensis,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,23.96
Graphiurus,microtis,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,25.18
Graphiurus,monardi,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,25.05
Graphiurus,nagtglasii,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,30
Graphiurus,crassicaudatus,Gliridae,20,20,0,0,20,0,20,0,20,0,S,1,0,0,38.22
Chaetocauda,sichuanensis,Gliridae,10,10,0,0,10,0,20,0,30,20,Ar,1,0,0,31.51
Dryomys,nitedula,Gliridae,10,10,0,0,10,0,20,0,30,20,Ar,1,0,0,33.6
Dryomys,laniger,Gliridae,10,10,0,0,10,0,20,0,30,20,Ar,1,0,0,20
Dryomys,niethammeri,Gliridae,10,10,0,0,10,0,20,0,30,20,Ar,1,0,0,25.92
Eliomys,melanurus,Gliridae,30,30,0,0,0,0,20,0,20,0,S,1,0,0,98.7
Eliomys,munbyanus,Gliridae,30,30,0,0,0,0,20,0,20,0,S,1,0,0,106.54
Eliomys,quercinus,Gliridae,30,30,0,0,0,0,20,0,20,0,S,1,0,0,115
Muscardinus,avellanarius,Gliridae,10,0,0,0,0,0,10,70,0,10,Ar,1,0,0,27.5
Myomimus,setzeri,Gliridae,10,20,0,0,10,0,30,0,30,0,G,1,0,0,37.74
Myomimus,personatus,Gliridae,10,20,0,0,10,0,30,0,30,0,G,1,0,0,37.48
Myomimus,roachi,Gliridae,10,20,0,0,10,0,30,0,30,0,G,1,0,0,36.99
Selevinia,betpakdalaensis,Gliridae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,28
Glirulus,japonicus,Gliridae,30,0,0,0,20,0,30,0,20,0,Ar,1,0,0,62.99
Glis,glis,Gliridae,0,0,0,0,0,0,40,0,60,0,Ar,1,1,0,128.09
Cratogeomys,neglectus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,302.48
Cratogeomys,tylorhinus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,403.42
Cratogeomys,merriami,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,419.99
Cratogeomys,gymnurus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,599.99
Cratogeomys,fumosus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,150
Cratogeomys,goldmani,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,71.51
Cratogeomys,castanops,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,266.83
Cratogeomys,zinseri,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,150
Geomys,arenarius,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,206
Geomys,knoxjonesi,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,172.49
Geomys,texensis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,189.76
Geomys,tropicalis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,350
Geomys,personatus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,397
Geomys,bursarius,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,203.75
Geomys,pinetis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,85
Geomys,breviceps,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,136.47
Geomys,attwateri,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,144.06
Orthogeomys,grandis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,500
Orthogeomys,cuniculus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,500
Orthogeomys,hispidus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,500
Orthogeomys,lanius,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,500
Orthogeomys,cherriei,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,225
Orthogeomys,dariensis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,438
Orthogeomys,heterodus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,615
Orthogeomys,matagalpae,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,293
Orthogeomys,thaeleri,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,440.75
Orthogeomys,underwoodi,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,250
Orthogeomys,cavator,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,0,0,1,650
Pappogeomys,alcorni,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,150
Pappogeomys,bulleri,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,150
Thomomys,clusius,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,58
Thomomys,idahoensis,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,67
Thomomys,mazama,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,75
Thomomys,monticola,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,80
Thomomys,talpoides,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,130.08
Thomomys,bulbivorus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,359.9
Thomomys,umbrinus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,166
Thomomys,townsendii,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,263.35
Thomomys,bottae,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,114.75
Zygogeomys,trichopus,Geomyidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,500
Castor,canadensis,Castoridae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,21820
Castor,fiber,Castoridae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,19000
Dipodomys,nitratoides,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,43.9
Dipodomys,ordii,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,60.4
Dipodomys,panamintinus,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,74.7
Dipodomys,phillipsii,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,41
Dipodomys,simulans,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,70.36
Dipodomys,nelsoni,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,88.6
Dipodomys,stephensi,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,69.75
Dipodomys,gravipes,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,83.97
Dipodomys,venustus,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,72
Dipodomys,spectabilis,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,135.88
Dipodomys,microps,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,54.6
Dipodomys,merriami,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,42
Dipodomys,heermanni,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,72
Dipodomys,elator,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,77.5
Dipodomys,deserti,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,104.5
Dipodomys,compactus,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,49.25
Dipodomys,californicus,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,84.96
Dipodomys,agilis,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,57.85
Dipodomys,ingens,Heteromyidae,20,0,0,0,0,0,20,0,30,30,G,1,0,0,133.85
Microdipodops,megacephalus,Heteromyidae,20,0,0,0,0,0,0,0,80,0,G,1,0,0,10.45
Microdipodops,pallidus,Heteromyidae,20,0,0,0,0,0,0,0,80,0,G,1,0,0,12.5
Perognathus,flavus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,7.73
Perognathus,alticolus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,23.99
Perognathus,amplus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,11.7
Perognathus,fasciatus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,11.55
Perognathus,inornatus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,10.88
Perognathus,longimembris,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,7.6
Perognathus,merriami,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,6.85
Perognathus,parvus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,21.78
Perognathus,flavescens,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,8.8
Chaetodipus,goldmani,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,23
Chaetodipus,pernix,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,17
Chaetodipus,formosus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,19.45
Chaetodipus,penicillatus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,16.89
Chaetodipus,fallax,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,18.7
Chaetodipus,eremicus,Heteromyidae,20,0,0,0,0,0,0,0,70,10,G,1,0,0,20.31
Chaetodipus,dalquesti,Heteromyidae,20,0,0,0,0,0,0,0,70,10,G,1,0,0,20.31
Chaetodipus,californicus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,22
Chaetodipus,baileyi,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,26.35
Chaetodipus,artus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,21.74
Chaetodipus,arenarius,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,23
Chaetodipus,intermedius,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,16.5
Chaetodipus,lineatus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,23
Chaetodipus,hispidus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,32
Chaetodipus,rudinoris,Heteromyidae,20,0,0,0,0,0,0,0,70,10,G,1,0,0,20.31
Chaetodipus,spinatus,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,16.35
Chaetodipus,nelsoni,Heteromyidae,10,0,0,0,0,0,0,0,80,10,G,1,0,0,15.75
Heteromys,oresterus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,74.8
Heteromys,teleus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,83.95
Heteromys,oasicus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,83.95
Heteromys,gaumeri,Heteromyidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,63.6
Heteromys,desmarestianus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,72.5
Heteromys,australis,Heteromyidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,267.5
Heteromys,anomalus,Heteromyidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,70
Heteromys,nelsoni,Heteromyidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,54.2
Liomys,adspersus,Heteromyidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,65
Liomys,irroratus,Heteromyidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,50
Liomys,spectabilis,Heteromyidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,65
Liomys,salvini,Heteromyidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,42
Liomys,pictus,Heteromyidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,40
Allactaga,elater,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,59
Allactaga,major,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,350
Allactaga,vinogradovi,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,90.51
Allactaga,severtzovi,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,159
Allactaga,firouzi,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,92.39
Allactaga,hotsoni,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,76.5
Allactaga,sibirica,Dipodidae,70,0,0,0,0,0,0,0,0,30,G,1,0,0,97.5
Allactaga,balikunica,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,93.08
Allactaga,bullata,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,89.35
Allactaga,euphratica,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,232
Allactaga,williamsi,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,116.74
Allactaga,tetradactyla,Dipodidae,20,0,0,0,0,0,0,0,50,30,G,1,0,0,52
Allactodipus,bobrinskii,Dipodidae,20,0,0,0,0,0,10,0,40,30,G,1,0,0,65.3
Pygeretmus,shitkovi,Dipodidae,40,0,0,0,0,0,0,0,0,60,G,1,0,0,58.3
Pygeretmus,platyurus,Dipodidae,40,0,0,0,0,0,0,0,0,60,G,1,0,0,40.14
Pygeretmus,pumilio,Dipodidae,40,0,0,0,0,0,0,0,0,60,G,1,0,0,52
Cardiocranius,paradoxus,Dipodidae,0,0,0,0,0,0,0,0,100,0,G,1,0,0,8.6
Salpingotulus,michaelis,Dipodidae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,29.05
Salpingotus,kozlovi,Dipodidae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,10.73
Salpingotus,crassicauda,Dipodidae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,13.1
Salpingotus,thomasi,Dipodidae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,10.45
Salpingotus,heptneri,Dipodidae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,8.9
Salpingotus,pallidus,Dipodidae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,9.8
Dipus,sagitta,Dipodidae,0,0,0,0,0,0,20,20,0,60,Ar,1,0,0,85.65
Eremodipus,lichtensteini,Dipodidae,20,0,0,0,0,0,10,0,40,30,G,1,0,0,51
Jaculus,blanfordi,Dipodidae,0,0,0,0,0,0,0,0,40,60,G,1,0,0,54.7
Jaculus,jaculus,Dipodidae,0,0,0,0,0,0,0,0,40,60,G,1,0,0,56.55
Jaculus,orientalis,Dipodidae,0,0,0,0,0,0,0,0,40,60,G,1,0,0,138
Paradipus,ctenodactylus,Dipodidae,0,0,0,0,0,0,20,0,20,60,G,1,0,0,109.01
Stylodipus,sungorus,Dipodidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,61.96
Stylodipus,telum,Dipodidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,55
Stylodipus,andrewsi,Dipodidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,61.97
Euchoreutes,naso,Dipodidae,20,0,0,0,0,0,10,0,40,30,G,1,0,0,24.14
Sicista,concolor,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,13.1
Sicista,subtilis,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,11.75
Sicista,strandi,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,10.3
Sicista,severtzovi,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,11.77
Sicista,pseudonapaea,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,12.2
Sicista,tianshanica,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,10.3
Sicista,napaea,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,10
Sicista,caudata,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,11.2
Sicista,caucasica,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,10
Sicista,betulina,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,8
Sicista,armenica,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,6.53
Sicista,kluchorica,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,7.2
Sicista,kazbegica,Dipodidae,30,0,0,0,0,0,30,0,40,0,G,1,0,0,6.43
Eozapus,setchuanus,Dipodidae,20,0,0,0,0,0,10,0,40,30,G,1,0,0,32.58
Napaeozapus,insignis,Dipodidae,20,0,0,0,0,0,10,0,40,30,G,1,0,0,22.3
Zapus,hudsonius,Dipodidae,20,0,0,0,0,0,10,0,70,0,G,1,0,0,17.12
Zapus,princeps,Dipodidae,20,0,0,0,0,0,10,0,70,0,G,1,0,0,29
Zapus,trinotatus,Dipodidae,20,0,0,0,0,0,10,0,70,0,G,1,0,0,27.5
Monticolomys,koopmani,Nesomyidae,10,0,0,0,0,0,20,0,50,20,S,1,0,0,25
Nesomys,lambertoni,Nesomyidae,0,0,0,0,0,0,50,0,50,0,G,0,1,1,155
Nesomys,rufus,Nesomyidae,0,0,0,0,0,0,50,0,50,0,G,0,1,1,162.5
Nesomys,audeberti,Nesomyidae,0,0,0,0,0,0,50,0,50,0,G,0,1,1,212.5
Voalavo,gymnocaudus,Nesomyidae,20,0,0,0,0,0,30,0,40,10,G,1,0,0,50.88
Eliurus,antsingy,Nesomyidae,0,0,0,0,0,0,40,0,60,0,G,1,0,0,77.7
Eliurus,petteri,Nesomyidae,0,0,0,0,0,0,40,0,60,0,G,1,0,0,75
Eliurus,penicillatus,Nesomyidae,0,0,0,0,0,0,40,0,60,0,S,1,0,0,100
Eliurus,myoxinus,Nesomyidae,0,0,0,0,0,0,40,0,60,0,S,1,0,0,70
Eliurus,minor,Nesomyidae,0,0,0,0,0,0,40,0,60,0,S,1,0,0,37.5
Eliurus,webbi,Nesomyidae,0,0,0,0,0,0,40,0,60,0,S,1,0,0,75
Eliurus,majori,Nesomyidae,0,0,0,0,0,0,40,0,60,0,S,1,0,0,100
Eliurus,tanala,Nesomyidae,0,0,0,0,0,0,40,0,60,0,S,1,0,0,90
Eliurus,grandidieri,Nesomyidae,0,0,0,0,0,0,40,0,60,0,S,1,0,0,77.7
Eliurus,ellermani,Nesomyidae,0,0,0,0,0,0,40,0,60,0,S,1,0,0,100
Gymnuromys,roberti,Nesomyidae,20,0,0,0,0,0,30,0,40,10,G,1,0,0,97.5
Hypogeomys,antimena,Nesomyidae,0,0,0,0,0,0,100,0,0,0,G,1,0,0,1250
Macrotarsomys,bastardi,Nesomyidae,0,0,0,0,0,0,40,0,20,40,G,1,0,0,25
Macrotarsomys,ingens,Nesomyidae,0,0,0,0,0,0,40,0,20,40,G,1,0,0,55
Brachytarsomys,albicauda,Nesomyidae,0,0,0,0,0,0,100,0,0,0,G,1,0,0,200
Brachytarsomys,villosa,Nesomyidae,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,220
Brachyuromys,betsileoensis,Nesomyidae,10,0,0,0,0,0,30,0,50,10,Ar,1,1,1,92.5
Brachyuromys,ramirohitra,Nesomyidae,10,0,0,0,0,0,30,0,50,10,Ar,1,1,1,90
Petromyscus,barbouri,Nesomyidae,50,0,0,0,0,0,0,0,30,20,G,1,0,0,21.49
Petromyscus,collinus,Nesomyidae,50,0,0,0,0,0,0,0,30,20,G,1,0,0,20
Petromyscus,monticularis,Nesomyidae,50,0,0,0,0,0,0,0,30,20,G,1,0,0,20.73
Petromyscus,shortridgei,Nesomyidae,50,0,0,0,0,0,0,0,30,20,G,1,0,0,46.5
Beamys,hindei,Nesomyidae,0,0,0,0,0,0,50,0,50,0,G,1,0,0,75.8
Beamys,major,Nesomyidae,0,0,0,0,0,0,50,0,50,0,G,1,0,0,75.8
Cricetomys,kivuensis,Nesomyidae,40,0,0,0,0,0,30,0,20,10,G,1,0,0,1285.41
Cricetomys,ansorgei,Nesomyidae,40,0,0,0,0,0,30,0,20,10,G,1,0,0,1285.41
Cricetomys,emini,Nesomyidae,40,0,0,0,0,0,30,0,20,10,G,1,0,0,1299.99
Cricetomys,gambianus,Nesomyidae,40,0,0,0,0,0,30,0,20,10,G,1,0,0,1271
Saccostomus,campestris,Nesomyidae,10,0,0,0,0,0,20,0,70,0,G,1,0,0,51.23
Saccostomus,mearnsi,Nesomyidae,10,0,0,0,0,0,20,0,70,0,G,1,0,0,45.5
Delanymys,brooksi,Nesomyidae,0,0,0,0,0,0,0,0,100,0,G,1,0,0,5
Dendromus,nyikae,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,15
Dendromus,kahuziensis,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,11
Dendromus,oreas,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,12.76
Dendromus,nyasae,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,13.72
Dendromus,mystacalis,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,7.72
Dendromus,messorius,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,12.81
Dendromus,mesomelas,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,11.12
Dendromus,melanotis,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,9.06
Dendromus,leucostomus,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,10.79
Dendromus,vernayi,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,12.76
Dendromus,insignis,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,11.05
Dendromus,lovati,Nesomyidae,20,10,20,0,10,0,20,0,20,0,G,1,0,0,12
Dendroprionomys,rousseloti,Nesomyidae,20,0,0,0,0,0,30,0,40,10,G,1,0,0,67.18
Malacothrix,typica,Nesomyidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,13.4
Megadendromus,nikolausi,Nesomyidae,20,0,0,0,0,0,30,0,40,10,G,1,0,0,52
Prionomys,batesi,Nesomyidae,100,0,0,0,0,0,0,0,0,0,Ar,1,0,0,12.5
Steatomys,parvus,Nesomyidae,30,0,0,0,0,0,0,0,30,40,G,1,0,0,8.85
