Genus,Species,Label,ForStrat_terrestrial,ForStrat_aquatic,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,female_maturity_d,male_maturity_d,weaning_d,litters_or_clutches_per_y,longevity_y,adult_svl_cm,infantMortalityRate_per_year,mortalityRateDoublingTime_y,metabolicRate_W,temperature_K,diet_breadth,development_d,mass_specific_production,log_litterclutch_size_n,log_inter_litterbirth_interval_y,log_birthhatching_weight_g,log_weaning_weight_g,log_adult_body_mass_g,log_female_body_mass_g,log_male_body_mass_g,tnc_ecoregion_breadth,log_range_size,X2.1_AgeatEyeOpening_d,X9.1_GestationLen_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X6.2_TrophicLevel,X13.3_WeaningHeadBodyLen_mm,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,log_DispersalAge_d,log_HomeRange_km2,log_HomeRange_Indiv_km2,log_PopulationDensity_n.km2,log_PopulationGrpSize,log_HuPopDen_Min_n.km2,log_HuPopDen_Mean_n.km2,log_HuPopDen_5p_n.km2,log_NeonateHeadBodyLen_mm,log_WOS_hits,Family
Callicebus,dubius,0,1,0,0,0,1,725.3879635,655.2891402,96.11673294,1.170563363,12.33747094,31.62581597,NA,NA,NA,NA,0.3,130.0605672,0.194419049,0.019802627,-0.184293084,4.209672542,5.699945505,6.900126252,6.542361788,6.386301692,12.09834564,10.26542145,NA,108.7924642,1,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,888.5383211,1343.896787,NA,-1.909606665,-2.788519622,3.899215364,NA,1.754734324,1.8830974,0.720163283,4.007028641,1.791759469,Pitheciidae
Callicebus,hoffmannsi,0,1,0,0,0,1,1095.696,1472.38359,106.526,1,25.15,48.4325,NA,NA,NA,NA,0.3,164,0.083529392,0.014888612,-0.000684694,4.309455942,5.942974436,6.80690126,7.276401559,7.061817113,7.958256406,12.30757475,NA,158.1897518,1,NA,NA,NA,-1.95,-6,-3.97,-54.87,-59.21,-57.04,0.1,158.41,258.18,1417.63,1610.4,NA,-1.493216336,-2.631441828,1.789777557,NA,1.691924603,0.955511445,-0.143142935,4.896847063,0,Pitheciidae
Callicebus,personatus,0,1,0,0,0,1,923.0087147,508.5435994,125.5441578,1.857031643,10.06666667,36.249,NA,NA,NA,NA,0.3,121.9049089,0.15070481,0.009950331,-0.027237006,4.588573093,6.313595093,7.2376344,7.823367163,7.416406458,2,11.87042675,NA,108.942079,2.35,NA,1,NA,-16.02,-22.48,-19.25,-39.58,-43.08,-41.33,0.06,107.39,212.34,1204.53,1458.54,NA,-3.506557897,-2.995732274,2.567254391,NA,1.945910149,3.865769621,2.397895273,4.082474613,3.044522438,Pitheciidae
Callicebus,donacophilus,0,1,0,0,0,1,1150.643805,576.5599468,125.4536667,1.751146008,25.39166667,33.33738996,NA,NA,NA,NA,0.3,137.616169,0.148458931,0.019802627,0.001373092,3.99653761,5.772173471,6.740915262,6.3095296,5.904057796,9.245481154,12.51402668,NA,108.7852932,1,NA,NA,NA,-10.45,-21.29,-15.87,-57.52,-67.21,-62.37,0.17,108.93,244.32,1238.19,1469.11,NA,-1.552616686,-2.766388906,3.418556328,NA,1.665519753,1.289232648,-7.16E-02,4.007028641,2.708050201,Pitheciidae
Callicebus,discolor,0,1,0,0,0,1,1095.696,1610.381916,203.925,1,25.3,35.865,NA,NA,NA,NA,0.3,147.5,0.071676746,0.004987542,-0.000684694,4.304065093,6.434084394,6.944641539,7.57376668,7.129899665,7.634038986,11.74440774,NA,136.9747432,NA,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,877.2468851,1336.555338,NA,-1.633931337,-2.666083235,3.061220754,NA,1.814431146,1.787022548,0.554089188,4.87269936,4.691347882,Pitheciidae
Callicebus,melanochir,0,1,0,0,0,1,919.1319228,508.5435994,132.4371346,1.692637615,10.06666667,36.249,NA,NA,NA,NA,0.3,133.8355886,0.15070481,0.009950331,0.000988719,4.588462676,6.313595093,7.2376344,7.808523884,7.416406458,2,11.51159532,NA,108.8332492,NA,NA,NA,NA,-12.83,-18.16,-15.5,-38.72,-40.46,-39.59,0.08,137.48,232.78,1460.59,1650.42,NA,-3.02570824,-2.770306961,3.302848814,NA,1.945910149,3.84865713,2.397895273,4.084046105,3.135494216,Pitheciidae
Callicebus,modestus,0,1,0,0,0,1,725.3879635,655.2891402,119.2525347,1.739407637,19.58224895,31.62581597,NA,NA,NA,NA,0.3,135.4118607,0.194419049,0.019802627,-0.180799611,4.185520197,5.699945505,6.900126252,6.504124603,6.386301692,9.560992667,10.61826392,NA,108.7203026,1,NA,NA,NA,-14.25,-15.67,-14.96,-65.93,-67.39,-66.66,0.47,119.01,225.42,1432.14,1548.82,NA,-1.909606665,-2.781237771,4.127867568,NA,0,1.01523068,0,4.007028641,1.098612289,Pitheciidae
Callicebus,cupreus,0,1,0,0,0,1,1095.696,1610.381916,203.925,1,25.3,35.865,NA,NA,NA,NA,0.3,147.5,0.071676746,0.004987542,-0.000684694,4.304065093,6.434084394,6.944641539,7.569544872,7.129899665,7.592010247,12.39761689,NA,129.25,2.05,NA,NA,NA,-2.5,-10.67,-6.58,-61.59,-74.92,-68.25,0.05,196.01,255.36,1529.55,1573.18,NA,-0.275369008,-2.621513438,1.587192303,NA,1.668223487,6.77E-02,0.243728366,4.911550339,4.59511985,Pitheciidae
Callicebus,moloch,0,1,0,0,0,1,1095.696,1471.757454,106.526,1,25.3,48.4325,NA,NA,NA,NA,0.3,164,0.088404706,0.009950331,-0.000684694,4.309455942,5.769021514,6.745236349,7.288935411,6.779357517,6.716202292,12.5151575,NA,164,2.95,NA,2,NA,-1.3,-14.1,-7.7,-48.19,-58.29,-53.24,0.13,174.03,246.08,1330.45,1530.29,NA,-3.912023005,-3.506557897,2.913979772,NA,1.600921723,0.875468737,-0.181832915,4.828313737,4.574710979,Pitheciidae
Callicebus,regulus,0,1,0,0,0,1,1584.4634,1472.950068,136.92,1.069826236,8.48333333,29.499,NA,NA,NA,NA,0.3,122.4636869,0.184524816,0.004987542,0.135873248,4.630784869,5.355030922,7.029782628,7.285033049,6.907970346,9.360711451,11.38880027,NA,109.402139,NA,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,879.6822464,1341.317863,NA,-3.218246104,-2.700190484,3.890277918,NA,1.782258929,1.725825729,0.61583905,4.082672125,0,Pitheciidae
Callicebus,torquatus,0,1,0,0,0,1,1584.4634,1472.950068,136.92,1.017774862,8.48333333,29.499,NA,NA,NA,NA,0.3,125.834762,0.184524816,0.004987542,0.109127839,4.630784869,5.355030922,7.029782628,7.293377888,6.907970346,10.17232208,11.50228752,NA,109.5109688,3.85,NA,2,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,886.1128781,1336.301758,NA,-2.207274913,-1.966112856,2.32238772,NA,1.749749923,1.848179239,0.623198565,4.082672125,3.135494216,Pitheciidae
Callicebus,purinus,0,1,0,0,0,1,1584.4634,1472.950068,136.92,1.069826236,8.48333333,29.499,NA,NA,NA,NA,0.3,122.4636869,0.184524816,0.004987542,0.135873248,4.630784869,5.355030922,7.029782628,7.285033049,6.907970346,9.360711451,11.38880027,NA,109.402139,NA,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,879.6822464,1341.317863,NA,-3.218246104,-2.700190484,3.890277918,NA,1.782258929,1.725825729,0.61583905,4.082672125,0,Pitheciidae
Callicebus,lugens,0,1,0,0,0,1,1584.4634,1472.950068,136.92,1.010390123,8.48333333,29.499,NA,NA,NA,NA,0.3,127.0450871,0.184524816,0.004987542,0.117160852,4.630784869,5.355030922,7.029782628,7.285033049,6.907970346,9.349886002,11.9795352,NA,109.402139,NA,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,878.95232,1339.837098,NA,-3.218246104,-2.700190484,3.972534895,NA,1.764273065,1.841309565,0.617991615,4.082672125,2.197224577,Pitheciidae
Callicebus,lucifer,0,1,0,0,0,1,1584.4634,1472.950068,136.92,1.068520467,8.48333333,29.499,NA,NA,NA,NA,0.3,122.4636869,0.184524816,0.004987542,0.111681937,4.630784869,5.355030922,7.029782628,7.285033049,6.907970346,9.391342749,11.6737627,NA,109.402139,NA,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,879.2557618,1342.397054,NA,-3.218246104,-2.700190484,3.890277918,NA,1.775111094,1.750646031,0.614162881,4.082672125,0.693147181,Pitheciidae
Callicebus,medemi,0,1,0,0,0,1,1584.4634,1472.950068,136.92,1.107771802,8.48333333,29.499,NA,NA,NA,NA,0.3,134.2219539,0.184524816,0.004987542,0.067680361,4.458918175,5.355030922,7.029782628,7.264272327,6.907970346,8.319397187,11.7831787,NA,109.3299774,NA,NA,NA,NA,0.95,-1.66,-0.35,-74.42,-76.71,-75.56,0.15,152.17,292.08,1435.56,1446.17,NA,-3.218246104,-2.681404118,3.463712456,NA,0,1.722766598,0,4.082672125,3.135494216,Pitheciidae
Cacajao,calvus,1,1,0,0,0,1,1204,1397.103895,639,0.5,25,55.5275,NA,NA,NA,NA,0.4,182,0.015147766,0,0.753325595,6.125404496,7.016881708,8.137699877,8.785850541,8.044305818,4,12.11185784,NA,180,23.7,NA,2,NA,-1.84,-9.62,-5.73,-65.4,-74.59,-69.99,0.08,211.86,255.26,1515.98,1535.61,NA,-0.860720482,-2.519007655,2.714694744,NA,1.828325736,0.703097511,0.256926875,4.135454322,3.583518938,Pitheciidae
Cacajao,melanocephalus,0,1,0,0,0,1,1493.038504,499.9339937,237.344979,1.425926123,18,48.5,NA,NA,NA,NA,0.4,118.0191928,0.165908764,0,0.03910834,5.752233615,6.67244833,8.046094563,8.006367568,8.17981227,7,13.08071955,NA,109.0306142,30,NA,2,NA,4.03,-2.95,0.53,-61.26,-72.43,-66.84,-0.02,231.02,250.53,1580.97,1597.06,NA,-1.309339202,-2.660808395,2.071723511,NA,1.710015873,-1.966112856,0.314741852,3.985924344,3.63758616,Pitheciidae
Chiropotes,chiropotes,0,1,0,0,0,1,1460.464,1366.348482,334.9073258,0.722632297,18,46.363,NA,NA,NA,NA,0.3,157.67,0.22722834,0,0.2927771,6.309833727,6.733397796,7.987014839,7.804565649,8.068122924,11,14.12583772,NA,156.7437684,NA,NA,NA,NA,13.02013597,-0.822078148,6.215935993,35.63429684,14.9486052,25.26941828,NA,141.6486988,181.9497024,879.5830596,1337.969685,NA,-1.324926124,-2.623869132,2.659530799,NA,1.83120927,2.027959225,0.570959794,4.00052708,4.219507705,Pitheciidae
Chiropotes,albinasus,0,1,0,0,0,1,1460.464,1358.843461,409.2240538,0.762069698,17,47.55,NA,NA,NA,NA,0.4,157.67,0.227464035,0,0.245758836,5.766829388,6.688141322,7.972466016,7.926017379,8.065293195,8,13.79690032,NA,157.67,22.5,NA,1,NA,-1.78,-15.04,-8.41,-52.12,-61.81,-56.96,0.15,175.97,249.2,1323.7,1547.94,NA,0.683096845,1.098612289,1.882513832,NA,1.812627588,0.667829373,-0.18419491,4.063937606,1.945910149,Pitheciidae
Chiropotes,utahickae,0,1,0,0,0,1,1460.464,1366.348482,345.1805521,0.704431458,18,46.363,NA,NA,NA,NA,0.3,157.67,0.22722834,0,0.240424942,6.309833727,6.733397796,7.987014839,8.218218028,8.068122924,5,12.77171384,NA,156.7437684,NA,NA,NA,NA,13.35105677,-1.071352059,6.215935993,35.63429684,14.9486052,25.26941828,NA,141.7067524,179.3074784,878.538882,1337.906267,NA,-1.324926124,-2.623986784,2.712331542,NA,1.768619098,1.944196481,0.662858452,4.043688213,1.098612289,Pitheciidae
Chiropotes,israelita,0,1,0,0,0,1,1460.464,1366.348482,339.7277675,0.827244527,18,46.363,NA,NA,NA,NA,0.3,157.67,0.22722834,0,0.335945314,6.309833727,6.733397796,7.987014839,7.900463713,8.068122924,8.145519888,12.01373446,NA,156.7306334,NA,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,869.3551728,1346.533036,NA,-1.324926124,-2.621828797,2.440055088,NA,1.787401319,1.787098455,0.574856288,4.166407539,1.098612289,Pitheciidae
Chiropotes,satanas,0,1,0,0,0,1,1460.464,1366.348482,356.2897316,0.692937095,18,46.363,NA,NA,NA,NA,0.4,157.67,0.22722834,0,0.298034573,6.309833727,6.733397796,7.987014839,8.310780916,8.068122924,4,12.5176787,NA,157.67,14.4,NA,1,NA,13.6601202,-1.018087288,6.215935993,35.63429684,14.9486052,25.26941828,NA,140.6884546,179.0843814,863.2407892,1336.289098,NA,0.392042088,0.810930216,2.747270914,NA,1.751917307,1.996635249,0.731395457,4.082783203,4.17438727,Pitheciidae
Pithecia,pithecia,1,1,0,0,0,1,775.25464,1460,121.872,0.995,27.85,52.572,NA,NA,NA,NA,0.4,159.565,0.020930335,0,0.048796678,5.204938273,6.009026217,7.299797367,7.881942785,7.378798545,10,13.69491462,NA,161.13,2.7,NA,1,NA,8.86,-3.02,2.92,-49.88,-61.71,-55.79,0.1,156.99,254.2,1467.74,1698.92,NA,-3.218875825,-2.659260037,1.432700734,NA,1.881837059,1.153731588,0.310975305,4.090436552,4.454347296,Pitheciidae
Pithecia,irrorata,0,1,0,0,0,1,1000.921138,609.1998223,130.80721,1.72566349,20.54166667,41.18,NA,NA,NA,NA,0.4,141.8879618,0.308577619,0,-0.099801339,4.793059547,6.726540327,7.609916709,7.616415841,8.015894795,11,14.01398249,NA,109.2974249,4.4,NA,NA,NA,-2.25,-14.05,-8.15,-55.26,-71.45,-63.36,0.22,176.67,250.5,1388.46,1574.46,NA,-0.483575165,-2.703050316,2.424802726,NA,1.816122825,0.828551818,-0.201122017,4.791562664,2.995732274,Pitheciidae
Pithecia,albicans,0,1,0,0,0,1,810.2625765,531.8847839,172.007586,1.562627332,15.39246796,54.9635,NA,NA,NA,NA,0.4,106.1958937,0.286868463,0.200159722,-0.063880644,5.271804217,6.961355452,7.937399696,8.375077696,7.65502911,3,11.05364464,NA,108.9934625,4.6,NA,NA,NA,-2.73,-5.63,-4.18,-62.08,-66.52,-64.3,0.08,176.07,263.33,1556.02,1598.37,NA,-0.955039903,-2.651966172,2.239645293,NA,1.682271578,0.104360015,0.519680054,4.026065984,0.693147181,Pitheciidae
Pithecia,aequatorialis,0,1,0,0,0,1,917.0238105,496.6325165,168.0933025,1.581606163,14.9,70.5,NA,NA,NA,NA,0.4,112.2606495,0.247188016,0.33307865,0.157511351,5.243249776,6.991029726,7.773135801,8.634852746,7.842053594,2,10.73069113,NA,108.9431494,NA,NA,1,NA,-0.48,-4.44,-2.46,-73.29,-77.85,-75.57,0.16,263.1,271.05,1400.17,1401.72,NA,-2.034701829,-2.739600207,2.693391292,NA,0,1.036736885,0,4.099398866,3.044522438,Pitheciidae
Pithecia,monachus,0,1,0,0,0,1,1020.976896,609.1998223,134.9882633,1.452959693,20.54166667,41.18,NA,NA,NA,NA,0.4,138.5816489,0.308577619,0,-0.197053187,4.793059547,6.726540327,7.609916709,8.03591685,8.015894795,5,12.1890405,NA,109.2974249,2.5,NA,2,NA,1.47,-14.05,-6.29,-55.26,-77.85,-66.56,0.16,193.57,254.89,1427.32,1537.82,NA,-0.449954671,-2.702776403,2.079441542,NA,1.648158863,0.891998039,0.18999449,4.900414663,3.970291914,Pitheciidae
Allenopithecus,nigroviridis,0,1,0,0,0,1,1236.941007,621.8961313,106.15,1.198627508,23,45.9995,NA,NA,NA,NA,0.2,133.5015909,0.290890044,0,-0.19983394,5.398162702,7.018187042,8.453187861,8.078688229,8.720950029,5,13.17424023,NA,109.1679109,40,NA,NA,NA,3.5,-3.85,-0.17,25.29,16.08,20.68,0.16,157.4,251.65,1517.75,1589.35,NA,-1.030680338,-2.599668263,2.959384909,NA,0,2.150598736,0,4.961145593,2.995732274,Cercopithecidae
Macaca,leonina,0,1,0,0,0,1,1226.61352,1095,324,0.85,34.3,64.95,NA,NA,NA,NA,0.3,172,0.052341127,0,0.103391429,6.148895555,7.255944319,8.936349479,8.604837701,9.112948026,25,14.22749587,NA,170.5081857,NA,NA,NA,NA,27.19,8,17.59,109.3,93.07,101.18,0.08,168.16,230.04,1142.31,1521.77,NA,-0.191664623,-2.444827257,2.91425138,NA,0,4.886356205,1.791759469,4.932177237,7.224024808,Cercopithecidae
Macaca,maura,0,1,0,0,0,1,1490,1095,344.72388,0.8,33.93333333,60.4995,NA,NA,NA,NA,0.4,172,0.050112849,0,0.390987086,6.133398043,7.255944319,8.903732328,8.604837701,9.112948026,1,8.474417625,NA,167.19,NA,NA,NA,NA,-4.25,-5.7,-4.98,120.46,119.35,119.9,0.02,231.33,237.5,1490.878745,1701.136416,NA,4.37E-02,-2.413259155,2.995732274,NA,5.093750201,5.967530397,5.093750201,5.069199969,2.63905733,Cercopithecidae
Macaca,nemestrina,0,1,0,0,0,1,1226.61352,1095,324,0.85,34.3,64.95,NA,NA,NA,NA,0.4,172,0.052341127,0,0.103391429,6.148895555,7.255944319,8.936349479,8.604837701,9.112948026,14,14.1278247,NA,171,22.6,NA,1,NA,10.98,-4.89,3.04,119.26,96.87,108.07,0.15,244.98,246.69,1680.5,1732.21,NA,0.559615788,0.930118359,2.940219564,NA,0,4.213460043,1.386294361,5.047659602,7.194436851,Cercopithecidae
Macaca,nigra,0,1,0,0,0,1,1706.92978,1884.708358,365,0.7,33.93333333,65.6995,NA,NA,NA,NA,0.4,175.96004,0.041968326,0,0.391172257,6.129888638,7.307216218,8.944053775,9.448117028,8.803932912,2,8.944518427,NA,172.43,35,NA,1,NA,1.75,0.27,1.01,125.24,123.28,124.26,0.04,230.8,225.39,1548.287914,1639.770533,NA,-1.249352095,-2.560334504,4.018722624,NA,3.871201011,5.007831367,3.871201011,5.091094145,4.990432587,Cercopithecidae
Macaca,nigrescens,0,1,0,0,0,1,1706.92978,1884.708358,365,0.7,33.93333333,65.6995,NA,NA,NA,NA,0.3,175.96004,0.041968326,0,0.391172257,6.129888638,7.307216218,8.944053775,9.427232724,8.803932912,1,9.187231079,NA,171.5591018,14.5,NA,NA,NA,0.96,0.27,0.61,124.08,122.9,123.49,0.06,231.2,226.8,1561.551231,1632.544623,NA,-0.123659805,-2.561703898,2.950309902,NA,3.871201011,4.490208168,3.871201011,5.013425848,1.098612289,Cercopithecidae
Macaca,ochreata,0,1,0,0,0,1,1490,1095,344.72388,0.8,33,60.4995,NA,NA,NA,NA,0.4,172,0.050587767,0,0.390987086,6.133398043,7.255944319,8.894299976,8.604837701,9.112948026,2,10.67059042,NA,170.7277722,NA,NA,NA,NA,-3.7,-5.7,-4.7,123.22,121.07,122.15,0.06,244.11,237.65,1554.480806,1624.609167,NA,-3.37E-02,-2.419447802,2.708050201,NA,3.465735903,3.81815179,3.465735903,5.005434371,2.302585093,Cercopithecidae
Macaca,radiata,0,1,0,0,0,1,1380.2726,1795,326.27392,1,30,61.95,NA,NA,NA,NA,0.4,161.56,0.076249283,0,-0.000684694,5.969551194,7.60090246,8.543298464,8.256088134,8.806573821,9,13.34123808,NA,161.56,33.5,NA,NA,NA,21.12,8.06,14.59,81.47,72.65,77.06,0.08,93.74,264.54,844.93,1589.58,NA,-0.127833372,0.336849872,2.116255515,3.713572067,4.406719247,6.023084331,4.955827058,5.070201433,6.270988432,Cercopithecidae
Macaca,arctoides,0,1,0,0,0,1,1453.62336,2099,340.8832,0.61,29.44583333,59.999,NA,NA,NA,NA,0.4,177,0.031709826,0,0.411697076,6.186620062,7.740664402,9.143452426,9.004913941,9.32558686,26,14.16833365,NA,176.6,NA,NA,1,NA,28.45,5.87,17.16,114.17,89.98,102.07,0.08,164.32,196.31,1129.58,1353.94,NA,-1.117395836,-2.446227448,2.886346404,NA,0,5.074611157,1.791759469,5.044970626,5.953243334,Cercopithecidae
Macaca,hecki,0,1,0,0,0,1,1490,1095,344.72388,0.8,31.72083333,59.999,NA,NA,NA,NA,0.4,172,0.049932304,0,0.390987086,6.133398043,7.255944319,8.907341595,8.604837701,9.112948026,2,10.08558925,NA,170.6124685,NA,NA,NA,NA,1.35,-0.06,0.64,122.98,119.77,121.37,0.08,221.77,218.66,1568.037821,1652.276569,NA,-0.995902307,-2.442657344,2.774351531,NA,3.737669618,4.171922697,3.737669618,5.003146923,1.791759469,Cercopithecidae
Macaca,pagensis,0,1,0,0,0,1,1227.12,1095,308.3,0.85,32.15,53.5,NA,NA,NA,NA,0.4,172,0.055648465,0,0.103391429,6.148895555,7.255944319,8.875077404,8.559486104,9.112948026,0,7.668959454,NA,170.3532842,NA,NA,2,NA,-2.02,-3.34,-2.68,100.47,99.51,99.99,0.25,313.262242,252.4789155,1195.610623,1537.870691,NA,-0.903844285,-2.431068453,2.83825492,NA,3.761200116,4.106767082,3.761200116,5.010532712,0.693147181,Cercopithecidae
Macaca,cyclopis,0,1,0,0,0,1,1650.01,1581.963895,207.16766,0.885,21.45833333,66.2,NA,NA,NA,NA,0.4,162.7072,0.058742252,0,0.235696868,5.99253897,7.164625357,8.704967356,9.218055933,8.62410191,3,10.19514213,NA,161.06,20.2,NA,NA,NA,24.86,22.96,23.91,121.45,120.63,121.04,0.04,161.86,129.52,1170.467909,1185.244835,NA,-0.561153731,-2.576414898,3.101867913,NA,4.290459441,5.96952564,4.290459441,5.063954427,4.454347296,Cercopithecidae
Macaca,assamensis,0,1,0,0,0,1,1890.486462,359.7354025,242.6503625,1.602117107,31.37916667,68.45,NA,NA,NA,NA,0.4,96.82846171,0.223049864,0.444419982,0.215059499,6.200490996,7.57092892,9.093806556,8.839276691,9.337017075,28,14.40810389,NA,108.9226808,21,NA,NA,NA,31.08,14.93,23.01,110.95,83.42,97.19,0.08,147.56,142.16,1020.56,1260.02,NA,-0.508052412,-2.593398841,3.456699791,NA,0,4.608065989,0.693147181,4.068842848,4.48863637,Cercopithecidae
Macaca,siberu,0,1,0,0,0,1,1227.12,1095,308.3,0.85,32.15,53.5,NA,NA,NA,NA,0.4,172,0.055648465,0,0.103391429,6.148895555,7.255944319,8.875077404,8.559486104,9.112948026,0,8.259361827,NA,170.3532842,NA,NA,NA,NA,-0.91,-1.81,-1.36,99.29,98.58,98.94,4.00E-03,340,259,1424.017035,1688.617923,NA,-0.903844285,-2.425959453,2.857124899,NA,3.931825633,3.931825633,3.931825633,5.010532712,1.945910149,Cercopithecidae
Macaca,silenus,0,1,0,0,0,1,1523.48888,2511,365,0.7,40,65.5675,NA,NA,NA,NA,0.4,176,0.044334399,0,0.327327198,6.030949648,7.090160424,8.790269111,8.790269111,8.68270763,1,10.23658909,NA,172,21,NA,2,NA,16.17,10.21,13.19,77.69,74.55,76.12,0.06,88.07,253.03,953.01,1571.86,NA,-0.127833372,-0.15082289,9.95E-03,3.218875825,5.111987788,5.749775079,5.147494477,5.085734421,4.882801923,Cercopithecidae
Macaca,tonkeana,0,1,0,0,0,1,1330.123023,424.1951084,254.0889841,1.58522921,28.38333333,68.1995,NA,NA,NA,NA,0.4,173,0.28360055,0.118799062,0.585869591,6.387981689,7.633631447,9.304992608,9.130822458,9.026910744,2,11.30638315,NA,170.5063031,NA,NA,NA,NA,1.35,-3.57,-1.1,123.45,118.75,121.1,0.1,222.91,204.36,1813.47,1916.92,NA,0.382157959,-2.645895464,2.302585093,NA,2.833213344,3.94041608,2.833213344,4.119209406,5.030437921,Cercopithecidae
Macaca,thibetana,0,1,0,0,0,1,1453.62336,2099,414.725,0.605,28.1,59.999,NA,NA,NA,NA,0.4,174.58606,0.029807341,0,0.567116677,6.203526928,7.762170607,9.214000665,9.104979856,9.412709624,8,14.09867356,NA,169.02,21,NA,NA,NA,33.04,23.72,28.38,121.07,97.51,109.29,0.06,119.8,129.61,961.24,1031.02,NA,-1.002074266,-2.417169197,3.006193514,NA,1.098612289,5.547518452,1.609437912,5.034295563,4.859812404,Cercopithecidae
Macaca,sylvanus,0,1,0,0,0,1,1457.50858,2007,213,1,22,65.6995,NA,NA,NA,NA,0.4,164.42,0.062068966,0.405465108,0.086761517,6.109247583,7.791522819,9.294221856,9.204724633,9.563177963,4,10.63400651,NA,164.84,18.3,NA,2,NA,36.92,31.5,34.21,5.67,-6.93,-0.62,0.09,45.93,147.84,453.11,1163.53,NA,0.966983846,1.186245118,2.525728644,2.90690106,2.397895273,5.047031509,3.044522438,5.07353316,6.02827852,Cercopithecidae
Macaca,sinica,0,1,0,0,0,1,1643.544,1794.866075,396.29054,0.7,30,50.4,NA,NA,NA,NA,0.4,166.45,0.072680712,0,0.404323684,6.100318952,7.349130946,8.365323242,8.132118773,8.525161361,2,10.74701585,NA,180.9,20.1,NA,1,NA,9.83,5.91,7.87,81.88,79.69,80.78,7.00E-02,141.67,258.11,1536.71,1630.08,NA,-0.916290732,-0.568479152,3.401197382,3.206803244,4.219507705,5.815294034,4.304065093,5.084699308,3.951243719,Cercopithecidae
Macaca,fuscata,0,1,0,0,0,1,1483,1369,366,0.5,33,79.5355,NA,NA,NA,NA,0.4,174,0.039950552,0.347129531,0.314685827,6.217743179,7.477321398,9.091838328,9.244548543,9.457981395,5,11.96426877,NA,172.99,40.65,NA,2,NA,41.54,30.22,35.88,141.47,129.55,135.51,7.76E-03,147.66,102.22,792.57,842.46,NA,0.357674444,0.724822093,3.407510744,NA,4.304065093,5.792586688,4.65396035,5.19780109,7.339537695,Cercopithecidae
Cercocebus,galeritus,0,1,0,0,0,1,2502.31972,1845.951704,365.232,0.441201879,19,69.9,NA,NA,NA,NA,0.3,176.2403,0.270722546,0.004987542,0.13339702,6.437541634,7.682482447,8.863120587,8.536995819,9.108639817,1,5.309594533,NA,174.43,20.35,NA,1,NA,-0.92,-3.29,-2.1,40.61,39.49,40.05,0.17,53.99,273.78,848.67,1747.56,NA,-0.673344553,-0.364765892,4.250065437,3.258096538,0,2.638342789,0,4.165916691,4.127134385,Cercopithecidae
Cercocebus,sanjei,0,1,0,0,0,1,2502.31972,1845.951704,365.232,0.720043865,19,69.9,NA,NA,NA,NA,0.2,176.2403,0.270722546,0.004987542,0.252884138,6.44099691,7.682482447,8.863120587,8.536995819,9.108639817,2,5.237003415,NA,170.7784731,NA,NA,NA,NA,-7.32,-9.94,-8.63,37.88,35.24,36.56,0.17,71.58,240.57,911.27,1427.1,NA,-0.274763068,-2.537641754,3.476874728,NA,0.693147181,2.758743315,0.693147181,4.12245244,3.218875825,Cercopithecidae
Cercocebus,atys,0,1,0,0,0,1,1318.86,1793.937092,312.7673615,1,27,77.4,NA,NA,NA,NA,0.3,167,0.0603561,0.004987542,0.173268611,6.267523077,7.392497808,9.08000387,8.710537111,9.343821763,4,12.66465355,NA,165.08,35,NA,NA,NA,11.49,4.35,7.92,0.66,-15.07,-7.2,0.08,186.09,255.64,1275.43,1555.33,NA,0.216103842,-2.471848785,2.180417459,NA,1.098612289,4.365897253,2.302585093,5.18312324,5.393627546,Cercopithecidae
